Date,ATM_ID,Withdrawal_Amount,Day_of_Week,Holiday_Flag
2022-12-03,ATM_1,2699.04,Saturday,0
2022-12-03,ATM_2,4376.36,Saturday,0
2022-12-03,ATM_3,4561.95,Saturday,0
2022-12-03,ATM_4,3903.64,Saturday,0
2022-12-03,ATM_5,2126.24,Saturday,0
2022-12-04,ATM_1,1920.18,Sunday,0
2022-12-04,ATM_2,2821.3,Sunday,0
2022-12-04,ATM_3,4712.74,Sunday,0
2022-12-04,ATM_4,2965.95,Sunday,0
2022-12-04,ATM_5,4522.8,Sunday,0
2022-12-05,ATM_1,1731.27,Monday,0
2022-12-05,ATM_2,1554.4,Monday,0
2022-12-05,ATM_3,2060.32,Monday,0
2022-12-05,ATM_4,2307.68,Monday,0
2022-12-05,ATM_5,2943.0,Monday,0
2022-12-06,ATM_1,1574.77,Tuesday,0
2022-12-06,ATM_2,500.77,Tuesday,0
2022-12-06,ATM_3,1454.67,Tuesday,0
2022-12-06,ATM_4,2772.08,Tuesday,0
2022-12-06,ATM_5,2609.43,Tuesday,0
2022-12-07,ATM_1,762.09,Wednesday,0
2022-12-07,ATM_2,2972.52,Wednesday,0
2022-12-07,ATM_3,2071.03,Wednesday,0
2022-12-07,ATM_4,2364.26,Wednesday,0
2022-12-07,ATM_5,1900.28,Wednesday,0
2022-12-08,ATM_1,966.6,Thursday,0
2022-12-08,ATM_2,1045.24,Thursday,0
2022-12-08,ATM_3,1417.5,Thursday,0
2022-12-08,ATM_4,2591.43,Thursday,0
2022-12-08,ATM_5,590.37,Thursday,0
2022-12-09,ATM_1,2604.7,Friday,0
2022-12-09,ATM_2,2450.88,Friday,0
2022-12-09,ATM_3,2855.66,Friday,0
2022-12-09,ATM_4,2089.04,Friday,0
2022-12-09,ATM_5,2867.23,Friday,0
2022-12-10,ATM_1,3943.9,Saturday,0
2022-12-10,ATM_2,1737.96,Saturday,0
2022-12-10,ATM_3,2329.39,Saturday,0
2022-12-10,ATM_4,3377.94,Saturday,0
2022-12-10,ATM_5,4645.39,Saturday,0
2022-12-11,ATM_1,1663.73,Sunday,0
2022-12-11,ATM_2,3616.77,Sunday,0
2022-12-11,ATM_3,1022.7,Sunday,0
2022-12-11,ATM_4,1613.86,Sunday,0
2022-12-11,ATM_5,4988.08,Sunday,0
2022-12-12,ATM_1,1769.06,Monday,0
2022-12-12,ATM_2,1648.88,Monday,0
2022-12-12,ATM_3,974.8,Monday,0
2022-12-12,ATM_4,1222.5,Monday,0
2022-12-12,ATM_5,1579.46,Monday,0
2022-12-13,ATM_1,660.16,Tuesday,0
2022-12-13,ATM_2,601.69,Tuesday,0
2022-12-13,ATM_3,2914.31,Tuesday,0
2022-12-13,ATM_4,2936.8,Tuesday,0
2022-12-13,ATM_5,745.83,Tuesday,0
2022-12-14,ATM_1,1901.51,Wednesday,0
2022-12-14,ATM_2,2036.34,Wednesday,0
2022-12-14,ATM_3,870.87,Wednesday,0
2022-12-14,ATM_4,788.93,Wednesday,0
2022-12-14,ATM_5,711.32,Wednesday,0
2022-12-15,ATM_1,2226.0,Thursday,0
2022-12-15,ATM_2,1575.5,Thursday,0
2022-12-15,ATM_3,1901.75,Thursday,0
2022-12-15,ATM_4,2453.45,Thursday,0
2022-12-15,ATM_5,1791.5,Thursday,0
2022-12-16,ATM_1,2686.06,Friday,0
2022-12-16,ATM_2,1632.73,Friday,0
2022-12-16,ATM_3,1579.38,Friday,0
2022-12-16,ATM_4,2499.47,Friday,0
2022-12-16,ATM_5,2179.27,Friday,0
2022-12-17,ATM_1,4751.18,Saturday,0
2022-12-17,ATM_2,4676.61,Saturday,0
2022-12-17,ATM_3,3495.37,Saturday,0
2022-12-17,ATM_4,3774.1,Saturday,0
2022-12-17,ATM_5,2524.79,Saturday,0
2022-12-18,ATM_1,4258.99,Sunday,0
2022-12-18,ATM_2,2709.38,Sunday,0
2022-12-18,ATM_3,1955.75,Sunday,0
2022-12-18,ATM_4,3367.17,Sunday,0
2022-12-18,ATM_5,2742.76,Sunday,0
2022-12-19,ATM_1,2888.25,Monday,0
2022-12-19,ATM_2,2076.69,Monday,0
2022-12-19,ATM_3,2066.72,Monday,0
2022-12-19,ATM_4,1848.55,Monday,0
2022-12-19,ATM_5,623.76,Monday,0
2022-12-20,ATM_1,1963.91,Tuesday,0
2022-12-20,ATM_2,1536.57,Tuesday,0
2022-12-20,ATM_3,1621.73,Tuesday,0
2022-12-20,ATM_4,2415.6,Tuesday,0
2022-12-20,ATM_5,1434.52,Tuesday,0
2022-12-21,ATM_1,1561.22,Wednesday,0
2022-12-21,ATM_2,2710.39,Wednesday,0
2022-12-21,ATM_3,618.12,Wednesday,0
2022-12-21,ATM_4,1386.23,Wednesday,0
2022-12-21,ATM_5,1152.16,Wednesday,0
2022-12-22,ATM_1,1080.37,Thursday,0
2022-12-22,ATM_2,2221.97,Thursday,0
2022-12-22,ATM_3,993.62,Thursday,0
2022-12-22,ATM_4,2669.22,Thursday,0
2022-12-22,ATM_5,933.5,Thursday,0
2022-12-23,ATM_1,2272.1,Friday,0
2022-12-23,ATM_2,1627.56,Friday,0
2022-12-23,ATM_3,2859.1,Friday,0
2022-12-23,ATM_4,2822.94,Friday,0
2022-12-23,ATM_5,2596.08,Friday,0
2022-12-24,ATM_1,3357.81,Saturday,0
2022-12-24,ATM_2,4320.19,Saturday,0
2022-12-24,ATM_3,1081.19,Saturday,0
2022-12-24,ATM_4,4710.14,Saturday,0
2022-12-24,ATM_5,1449.62,Saturday,0
2022-12-25,ATM_1,1477.91,Sunday,1
2022-12-25,ATM_2,4832.02,Sunday,1
2022-12-25,ATM_3,4960.31,Sunday,1
2022-12-25,ATM_4,4678.4,Sunday,1
2022-12-25,ATM_5,1446.52,Sunday,1
2022-12-26,ATM_1,2695.47,Monday,0
2022-12-26,ATM_2,2736.02,Monday,0
2022-12-26,ATM_3,1051.69,Monday,0
2022-12-26,ATM_4,1408.07,Monday,0
2022-12-26,ATM_5,1517.48,Monday,0
2022-12-27,ATM_1,943.69,Tuesday,0
2022-12-27,ATM_2,973.16,Tuesday,0
2022-12-27,ATM_3,713.98,Tuesday,0
2022-12-27,ATM_4,1381.3,Tuesday,0
2022-12-27,ATM_5,1066.66,Tuesday,0
2022-12-28,ATM_1,1037.9,Wednesday,0
2022-12-28,ATM_2,1494.63,Wednesday,0
2022-12-28,ATM_3,1536.82,Wednesday,0
2022-12-28,ATM_4,1482.34,Wednesday,0
2022-12-28,ATM_5,646.52,Wednesday,0
2022-12-29,ATM_1,2287.18,Thursday,0
2022-12-29,ATM_2,1457.11,Thursday,0
2022-12-29,ATM_3,1510.4,Thursday,0
2022-12-29,ATM_4,1372.39,Thursday,0
2022-12-29,ATM_5,2349.76,Thursday,0
2022-12-30,ATM_1,2918.49,Friday,0
2022-12-30,ATM_2,2659.93,Friday,0
2022-12-30,ATM_3,2637.88,Friday,0
2022-12-30,ATM_4,1885.34,Friday,0
2022-12-30,ATM_5,1918.56,Friday,0
2022-12-31,ATM_1,2447.76,Saturday,0
2022-12-31,ATM_2,4211.36,Saturday,0
2022-12-31,ATM_3,3914.26,Saturday,0
2022-12-31,ATM_4,1322.49,Saturday,0
2022-12-31,ATM_5,2868.37,Saturday,0
2023-01-01,ATM_1,2572.06,Sunday,1
2023-01-01,ATM_2,4418.19,Sunday,1
2023-01-01,ATM_3,3799.34,Sunday,1
2023-01-01,ATM_4,3384.32,Sunday,1
2023-01-01,ATM_5,3444.58,Sunday,1
2023-01-02,ATM_1,4517.34,Monday,0
2023-01-02,ATM_2,4089.76,Monday,0
2023-01-02,ATM_3,1602.73,Monday,0
2023-01-02,ATM_4,1985.05,Monday,0
2023-01-02,ATM_5,1110.14,Monday,0
2023-01-03,ATM_1,4880.1,Tuesday,0
2023-01-03,ATM_2,4747.09,Tuesday,0
2023-01-03,ATM_3,3420.24,Tuesday,0
2023-01-03,ATM_4,2045.23,Tuesday,0
2023-01-03,ATM_5,3866.43,Tuesday,0
2023-01-04,ATM_1,4937.96,Wednesday,0
2023-01-04,ATM_2,2273.7,Wednesday,0
2023-01-04,ATM_3,2447.91,Wednesday,0
2023-01-04,ATM_4,2684.27,Wednesday,0
2023-01-04,ATM_5,1352.55,Wednesday,0
2023-01-05,ATM_1,1786.08,Thursday,0
2023-01-05,ATM_2,3243.41,Thursday,0
2023-01-05,ATM_3,3883.41,Thursday,0
2023-01-05,ATM_4,3303.44,Thursday,0
2023-01-05,ATM_5,4910.9,Thursday,0
2023-01-06,ATM_1,1523.37,Friday,0
2023-01-06,ATM_2,738.07,Friday,0
2023-01-06,ATM_3,2077.56,Friday,0
2023-01-06,ATM_4,899.23,Friday,0
2023-01-06,ATM_5,621.45,Friday,0
2023-01-07,ATM_1,4174.7,Saturday,0
2023-01-07,ATM_2,1411.82,Saturday,0
2023-01-07,ATM_3,4565.86,Saturday,0
2023-01-07,ATM_4,1192.37,Saturday,0
2023-01-07,ATM_5,2955.88,Saturday,0
2023-01-08,ATM_1,4773.55,Sunday,0
2023-01-08,ATM_2,2304.33,Sunday,0
2023-01-08,ATM_3,3773.17,Sunday,0
2023-01-08,ATM_4,3360.8,Sunday,0
2023-01-08,ATM_5,4725.8,Sunday,0
2023-01-09,ATM_1,1244.5,Monday,0
2023-01-09,ATM_2,2058.0,Monday,0
2023-01-09,ATM_3,2062.06,Monday,0
2023-01-09,ATM_4,644.98,Monday,0
2023-01-09,ATM_5,1690.47,Monday,0
2023-01-10,ATM_1,1841.41,Tuesday,0
2023-01-10,ATM_2,858.9,Tuesday,0
2023-01-10,ATM_3,957.53,Tuesday,0
2023-01-10,ATM_4,2784.21,Tuesday,0
2023-01-10,ATM_5,1038.52,Tuesday,0
2023-01-11,ATM_1,2209.79,Wednesday,0
2023-01-11,ATM_2,1277.35,Wednesday,0
2023-01-11,ATM_3,1463.45,Wednesday,0
2023-01-11,ATM_4,1525.6,Wednesday,0
2023-01-11,ATM_5,2327.59,Wednesday,0
2023-01-12,ATM_1,1922.63,Thursday,0
2023-01-12,ATM_2,2323.91,Thursday,0
2023-01-12,ATM_3,2667.42,Thursday,0
2023-01-12,ATM_4,1213.12,Thursday,0
2023-01-12,ATM_5,2361.44,Thursday,0
2023-01-13,ATM_1,1146.39,Friday,0
2023-01-13,ATM_2,1451.02,Friday,0
2023-01-13,ATM_3,2416.21,Friday,0
2023-01-13,ATM_4,1045.23,Friday,0
2023-01-13,ATM_5,1423.4,Friday,0
2023-01-14,ATM_1,3486.67,Saturday,0
2023-01-14,ATM_2,1837.05,Saturday,0
2023-01-14,ATM_3,2245.36,Saturday,0
2023-01-14,ATM_4,2538.63,Saturday,0
2023-01-14,ATM_5,1282.62,Saturday,0
2023-01-15,ATM_1,4731.37,Sunday,0
2023-01-15,ATM_2,1810.06,Sunday,0
2023-01-15,ATM_3,3718.75,Sunday,0
2023-01-15,ATM_4,2006.45,Sunday,0
2023-01-15,ATM_5,3362.4,Sunday,0
2023-01-16,ATM_1,2223.0,Monday,0
2023-01-16,ATM_2,2786.8,Monday,0
2023-01-16,ATM_3,2433.86,Monday,0
2023-01-16,ATM_4,1749.75,Monday,0
2023-01-16,ATM_5,2999.01,Monday,0
2023-01-17,ATM_1,694.94,Tuesday,0
2023-01-17,ATM_2,2145.13,Tuesday,0
2023-01-17,ATM_3,1089.74,Tuesday,0
2023-01-17,ATM_4,2604.85,Tuesday,0
2023-01-17,ATM_5,835.27,Tuesday,0
2023-01-18,ATM_1,2052.49,Wednesday,0
2023-01-18,ATM_2,1538.03,Wednesday,0
2023-01-18,ATM_3,2850.0,Wednesday,0
2023-01-18,ATM_4,2056.27,Wednesday,0
2023-01-18,ATM_5,2025.25,Wednesday,0
2023-01-19,ATM_1,1449.3,Thursday,0
2023-01-19,ATM_2,1370.49,Thursday,0
2023-01-19,ATM_3,1222.71,Thursday,0
2023-01-19,ATM_4,2503.03,Thursday,0
2023-01-19,ATM_5,1857.62,Thursday,0
2023-01-20,ATM_1,2654.04,Friday,0
2023-01-20,ATM_2,925.9,Friday,0
2023-01-20,ATM_3,1192.86,Friday,0
2023-01-20,ATM_4,2231.7,Friday,0
2023-01-20,ATM_5,1698.91,Friday,0
2023-01-21,ATM_1,1709.56,Saturday,0
2023-01-21,ATM_2,3751.59,Saturday,0
2023-01-21,ATM_3,3763.87,Saturday,0
2023-01-21,ATM_4,3945.48,Saturday,0
2023-01-21,ATM_5,4665.94,Saturday,0
2023-01-22,ATM_1,1834.81,Sunday,0
2023-01-22,ATM_2,4437.67,Sunday,0
2023-01-22,ATM_3,4271.06,Sunday,0
2023-01-22,ATM_4,3572.71,Sunday,0
2023-01-22,ATM_5,1944.92,Sunday,0
2023-01-23,ATM_1,656.76,Monday,0
2023-01-23,ATM_2,2248.01,Monday,0
2023-01-23,ATM_3,711.98,Monday,0
2023-01-23,ATM_4,694.69,Monday,0
2023-01-23,ATM_5,1492.34,Monday,0
2023-01-24,ATM_1,1129.09,Tuesday,0
2023-01-24,ATM_2,2746.75,Tuesday,0
2023-01-24,ATM_3,1090.61,Tuesday,0
2023-01-24,ATM_4,1661.3,Tuesday,0
2023-01-24,ATM_5,776.25,Tuesday,0
2023-01-25,ATM_1,1813.61,Wednesday,0
2023-01-25,ATM_2,920.84,Wednesday,0
2023-01-25,ATM_3,1539.42,Wednesday,0
2023-01-25,ATM_4,2478.45,Wednesday,0
2023-01-25,ATM_5,2809.78,Wednesday,0
2023-01-26,ATM_1,534.33,Thursday,0
2023-01-26,ATM_2,1296.05,Thursday,0
2023-01-26,ATM_3,2098.21,Thursday,0
2023-01-26,ATM_4,611.42,Thursday,0
2023-01-26,ATM_5,1648.83,Thursday,0
2023-01-27,ATM_1,1922.62,Friday,0
2023-01-27,ATM_2,1045.38,Friday,0
2023-01-27,ATM_3,756.26,Friday,0
2023-01-27,ATM_4,2384.09,Friday,0
2023-01-27,ATM_5,1178.96,Friday,0
2023-01-28,ATM_1,4489.13,Saturday,0
2023-01-28,ATM_2,1671.2,Saturday,0
2023-01-28,ATM_3,1673.7,Saturday,0
2023-01-28,ATM_4,1849.0,Saturday,0
2023-01-28,ATM_5,4355.59,Saturday,0
2023-01-29,ATM_1,1000.37,Sunday,0
2023-01-29,ATM_2,2263.24,Sunday,0
2023-01-29,ATM_3,2812.9,Sunday,0
2023-01-29,ATM_4,1352.99,Sunday,0
2023-01-29,ATM_5,1803.96,Sunday,0
2023-01-30,ATM_1,1052.41,Monday,0
2023-01-30,ATM_2,2461.79,Monday,0
2023-01-30,ATM_3,1095.19,Monday,0
2023-01-30,ATM_4,1297.21,Monday,0
2023-01-30,ATM_5,1050.8,Monday,0
2023-01-31,ATM_1,1403.01,Tuesday,0
2023-01-31,ATM_2,759.98,Tuesday,0
2023-01-31,ATM_3,643.17,Tuesday,0
2023-01-31,ATM_4,1548.64,Tuesday,0
2023-01-31,ATM_5,568.92,Tuesday,0
2023-02-01,ATM_1,2400.28,Wednesday,0
2023-02-01,ATM_2,1360.27,Wednesday,0
2023-02-01,ATM_3,3314.42,Wednesday,0
2023-02-01,ATM_4,4785.32,Wednesday,0
2023-02-01,ATM_5,1773.73,Wednesday,0
2023-02-02,ATM_1,1645.88,Thursday,0
2023-02-02,ATM_2,2112.53,Thursday,0
2023-02-02,ATM_3,4051.14,Thursday,0
2023-02-02,ATM_4,4909.77,Thursday,0
2023-02-02,ATM_5,1351.0,Thursday,0
2023-02-03,ATM_1,1378.34,Friday,0
2023-02-03,ATM_2,2587.82,Friday,0
2023-02-03,ATM_3,1377.65,Friday,0
2023-02-03,ATM_4,2841.99,Friday,0
2023-02-03,ATM_5,4127.34,Friday,0
2023-02-04,ATM_1,3607.74,Saturday,0
2023-02-04,ATM_2,4797.59,Saturday,0
2023-02-04,ATM_3,4478.91,Saturday,0
2023-02-04,ATM_4,1338.37,Saturday,0
2023-02-04,ATM_5,4244.0,Saturday,0
2023-02-05,ATM_1,4908.27,Sunday,0
2023-02-05,ATM_2,4506.33,Sunday,0
2023-02-05,ATM_3,4595.3,Sunday,0
2023-02-05,ATM_4,2880.37,Sunday,0
2023-02-05,ATM_5,1498.13,Sunday,0
2023-02-06,ATM_1,1011.18,Monday,0
2023-02-06,ATM_2,1895.04,Monday,0
2023-02-06,ATM_3,1516.32,Monday,0
2023-02-06,ATM_4,1278.53,Monday,0
2023-02-06,ATM_5,2498.97,Monday,0
2023-02-07,ATM_1,1569.11,Tuesday,0
2023-02-07,ATM_2,1270.27,Tuesday,0
2023-02-07,ATM_3,2477.57,Tuesday,0
2023-02-07,ATM_4,2663.64,Tuesday,0
2023-02-07,ATM_5,2545.0,Tuesday,0
2023-02-08,ATM_1,1525.17,Wednesday,0
2023-02-08,ATM_2,1115.4,Wednesday,0
2023-02-08,ATM_3,1393.43,Wednesday,0
2023-02-08,ATM_4,609.8,Wednesday,0
2023-02-08,ATM_5,2451.29,Wednesday,0
2023-02-09,ATM_1,1839.67,Thursday,0
2023-02-09,ATM_2,2213.33,Thursday,0
2023-02-09,ATM_3,1949.96,Thursday,0
2023-02-09,ATM_4,2518.52,Thursday,0
2023-02-09,ATM_5,1697.16,Thursday,0
2023-02-10,ATM_1,707.85,Friday,0
2023-02-10,ATM_2,2047.55,Friday,0
2023-02-10,ATM_3,2421.53,Friday,0
2023-02-10,ATM_4,2446.18,Friday,0
2023-02-10,ATM_5,2977.36,Friday,0
2023-02-11,ATM_1,1674.46,Saturday,0
2023-02-11,ATM_2,1627.04,Saturday,0
2023-02-11,ATM_3,1752.56,Saturday,0
2023-02-11,ATM_4,3589.92,Saturday,0
2023-02-11,ATM_5,4301.95,Saturday,0
2023-02-12,ATM_1,2171.27,Sunday,0
2023-02-12,ATM_2,1980.13,Sunday,0
2023-02-12,ATM_3,1734.15,Sunday,0
2023-02-12,ATM_4,3033.96,Sunday,0
2023-02-12,ATM_5,4119.45,Sunday,0
2023-02-13,ATM_1,973.7,Monday,0
2023-02-13,ATM_2,2938.97,Monday,0
2023-02-13,ATM_3,1291.41,Monday,0
2023-02-13,ATM_4,986.76,Monday,0
2023-02-13,ATM_5,1856.41,Monday,0
2023-02-14,ATM_1,1437.5,Tuesday,0
2023-02-14,ATM_2,2162.8,Tuesday,0
2023-02-14,ATM_3,2605.08,Tuesday,0
2023-02-14,ATM_4,2273.85,Tuesday,0
2023-02-14,ATM_5,1637.2,Tuesday,0
2023-02-15,ATM_1,917.12,Wednesday,0
2023-02-15,ATM_2,1943.28,Wednesday,0
2023-02-15,ATM_3,2619.53,Wednesday,0
2023-02-15,ATM_4,1919.89,Wednesday,0
2023-02-15,ATM_5,1037.91,Wednesday,0
2023-02-16,ATM_1,2543.38,Thursday,0
2023-02-16,ATM_2,1604.75,Thursday,0
2023-02-16,ATM_3,1918.89,Thursday,0
2023-02-16,ATM_4,872.77,Thursday,0
2023-02-16,ATM_5,1147.97,Thursday,0
2023-02-17,ATM_1,2293.08,Friday,0
2023-02-17,ATM_2,1613.28,Friday,0
2023-02-17,ATM_3,2750.5,Friday,0
2023-02-17,ATM_4,1283.64,Friday,0
2023-02-17,ATM_5,2092.34,Friday,0
2023-02-18,ATM_1,2104.85,Saturday,0
2023-02-18,ATM_2,4866.93,Saturday,0
2023-02-18,ATM_3,3742.46,Saturday,0
2023-02-18,ATM_4,3825.0,Saturday,0
2023-02-18,ATM_5,1602.78,Saturday,0
2023-02-19,ATM_1,4101.29,Sunday,0
2023-02-19,ATM_2,3411.99,Sunday,0
2023-02-19,ATM_3,2989.54,Sunday,0
2023-02-19,ATM_4,1027.2,Sunday,0
2023-02-19,ATM_5,4205.6,Sunday,0
2023-02-20,ATM_1,774.98,Monday,0
2023-02-20,ATM_2,2397.72,Monday,0
2023-02-20,ATM_3,1894.03,Monday,0
2023-02-20,ATM_4,1787.68,Monday,0
2023-02-20,ATM_5,981.29,Monday,0
2023-02-21,ATM_1,604.32,Tuesday,0
2023-02-21,ATM_2,1176.47,Tuesday,0
2023-02-21,ATM_3,2414.46,Tuesday,0
2023-02-21,ATM_4,1010.92,Tuesday,0
2023-02-21,ATM_5,2076.58,Tuesday,0
2023-02-22,ATM_1,882.74,Wednesday,0
2023-02-22,ATM_2,539.58,Wednesday,0
2023-02-22,ATM_3,1578.76,Wednesday,0
2023-02-22,ATM_4,636.08,Wednesday,0
2023-02-22,ATM_5,1945.03,Wednesday,0
2023-02-23,ATM_1,1220.53,Thursday,0
2023-02-23,ATM_2,1926.63,Thursday,0
2023-02-23,ATM_3,2988.86,Thursday,0
2023-02-23,ATM_4,2619.83,Thursday,0
2023-02-23,ATM_5,2132.81,Thursday,0
2023-02-24,ATM_1,781.44,Friday,0
2023-02-24,ATM_2,1279.16,Friday,0
2023-02-24,ATM_3,938.28,Friday,0
2023-02-24,ATM_4,1552.6,Friday,0
2023-02-24,ATM_5,2378.02,Friday,0
2023-02-25,ATM_1,1071.93,Saturday,0
2023-02-25,ATM_2,4826.28,Saturday,0
2023-02-25,ATM_3,4378.62,Saturday,0
2023-02-25,ATM_4,2500.87,Saturday,0
2023-02-25,ATM_5,2438.79,Saturday,0
2023-02-26,ATM_1,3523.19,Sunday,0
2023-02-26,ATM_2,1893.91,Sunday,0
2023-02-26,ATM_3,2023.23,Sunday,0
2023-02-26,ATM_4,1386.49,Sunday,0
2023-02-26,ATM_5,4289.54,Sunday,0
2023-02-27,ATM_1,1296.48,Monday,0
2023-02-27,ATM_2,1053.03,Monday,0
2023-02-27,ATM_3,2873.82,Monday,0
2023-02-27,ATM_4,2979.03,Monday,0
2023-02-27,ATM_5,878.36,Monday,0
2023-02-28,ATM_1,1760.39,Tuesday,0
2023-02-28,ATM_2,1489.22,Tuesday,0
2023-02-28,ATM_3,1889.45,Tuesday,0
2023-02-28,ATM_4,987.57,Tuesday,0
2023-02-28,ATM_5,2109.67,Tuesday,0
2023-03-01,ATM_1,3301.75,Wednesday,0
2023-03-01,ATM_2,1471.05,Wednesday,0
2023-03-01,ATM_3,1558.45,Wednesday,0
2023-03-01,ATM_4,1308.85,Wednesday,0
2023-03-01,ATM_5,1877.2,Wednesday,0
2023-03-02,ATM_1,2098.23,Thursday,0
2023-03-02,ATM_2,4879.15,Thursday,0
2023-03-02,ATM_3,3117.23,Thursday,0
2023-03-02,ATM_4,1018.76,Thursday,0
2023-03-02,ATM_5,1500.2,Thursday,0
2023-03-03,ATM_1,1721.38,Friday,0
2023-03-03,ATM_2,1785.45,Friday,0
2023-03-03,ATM_3,3242.78,Friday,0
2023-03-03,ATM_4,2594.12,Friday,0
2023-03-03,ATM_5,3705.99,Friday,0
2023-03-04,ATM_1,3856.83,Saturday,0
2023-03-04,ATM_2,3644.13,Saturday,0
2023-03-04,ATM_3,2704.49,Saturday,0
2023-03-04,ATM_4,4343.44,Saturday,0
2023-03-04,ATM_5,3752.91,Saturday,0
2023-03-05,ATM_1,2744.05,Sunday,0
2023-03-05,ATM_2,1730.34,Sunday,0
2023-03-05,ATM_3,2592.11,Sunday,0
2023-03-05,ATM_4,1786.89,Sunday,0
2023-03-05,ATM_5,1247.26,Sunday,0
2023-03-06,ATM_1,1586.87,Monday,0
2023-03-06,ATM_2,2786.28,Monday,0
2023-03-06,ATM_3,961.55,Monday,0
2023-03-06,ATM_4,540.05,Monday,0
2023-03-06,ATM_5,1264.65,Monday,0
2023-03-07,ATM_1,1024.49,Tuesday,0
2023-03-07,ATM_2,1419.19,Tuesday,0
2023-03-07,ATM_3,2949.85,Tuesday,0
2023-03-07,ATM_4,1671.03,Tuesday,0
2023-03-07,ATM_5,763.47,Tuesday,0
2023-03-08,ATM_1,2614.68,Wednesday,0
2023-03-08,ATM_2,553.98,Wednesday,0
2023-03-08,ATM_3,1012.32,Wednesday,0
2023-03-08,ATM_4,2325.93,Wednesday,0
2023-03-08,ATM_5,2988.94,Wednesday,0
2023-03-09,ATM_1,1351.95,Thursday,0
2023-03-09,ATM_2,1659.09,Thursday,0
2023-03-09,ATM_3,2571.46,Thursday,0
2023-03-09,ATM_4,1761.46,Thursday,0
2023-03-09,ATM_5,1100.64,Thursday,0
2023-03-10,ATM_1,1210.52,Friday,0
2023-03-10,ATM_2,579.9,Friday,0
2023-03-10,ATM_3,2090.68,Friday,0
2023-03-10,ATM_4,2693.18,Friday,0
2023-03-10,ATM_5,680.6,Friday,0
2023-03-11,ATM_1,1151.64,Saturday,0
2023-03-11,ATM_2,4189.33,Saturday,0
2023-03-11,ATM_3,1936.61,Saturday,0
2023-03-11,ATM_4,3923.49,Saturday,0
2023-03-11,ATM_5,1444.48,Saturday,0
2023-03-12,ATM_1,3066.07,Sunday,0
2023-03-12,ATM_2,1694.85,Sunday,0
2023-03-12,ATM_3,3981.85,Sunday,0
2023-03-12,ATM_4,4913.84,Sunday,0
2023-03-12,ATM_5,4323.21,Sunday,0
2023-03-13,ATM_1,1902.94,Monday,0
2023-03-13,ATM_2,2974.35,Monday,0
2023-03-13,ATM_3,1469.37,Monday,0
2023-03-13,ATM_4,1624.35,Monday,0
2023-03-13,ATM_5,2633.69,Monday,0
2023-03-14,ATM_1,2330.81,Tuesday,0
2023-03-14,ATM_2,2305.12,Tuesday,0
2023-03-14,ATM_3,2221.97,Tuesday,0
2023-03-14,ATM_4,1677.83,Tuesday,0
2023-03-14,ATM_5,1238.79,Tuesday,0
2023-03-15,ATM_1,2556.84,Wednesday,0
2023-03-15,ATM_2,2560.43,Wednesday,0
2023-03-15,ATM_3,749.0,Wednesday,0
2023-03-15,ATM_4,1921.43,Wednesday,0
2023-03-15,ATM_5,1954.28,Wednesday,0
2023-03-16,ATM_1,1012.6,Thursday,0
2023-03-16,ATM_2,1368.79,Thursday,0
2023-03-16,ATM_3,2485.67,Thursday,0
2023-03-16,ATM_4,968.56,Thursday,0
2023-03-16,ATM_5,2938.05,Thursday,0
2023-03-17,ATM_1,2962.9,Friday,0
2023-03-17,ATM_2,1439.42,Friday,0
2023-03-17,ATM_3,981.1,Friday,0
2023-03-17,ATM_4,1432.44,Friday,0
2023-03-17,ATM_5,2440.29,Friday,0
2023-03-18,ATM_1,1271.72,Saturday,0
2023-03-18,ATM_2,1003.76,Saturday,0
2023-03-18,ATM_3,3621.07,Saturday,0
2023-03-18,ATM_4,4727.25,Saturday,0
2023-03-18,ATM_5,1569.47,Saturday,0
2023-03-19,ATM_1,3964.31,Sunday,0
2023-03-19,ATM_2,4369.37,Sunday,0
2023-03-19,ATM_3,3701.89,Sunday,0
2023-03-19,ATM_4,1953.75,Sunday,0
2023-03-19,ATM_5,1104.65,Sunday,0
2023-03-20,ATM_1,1602.82,Monday,0
2023-03-20,ATM_2,835.39,Monday,0
2023-03-20,ATM_3,1695.63,Monday,0
2023-03-20,ATM_4,1249.18,Monday,0
2023-03-20,ATM_5,2811.18,Monday,0
2023-03-21,ATM_1,2949.25,Tuesday,0
2023-03-21,ATM_2,1767.91,Tuesday,0
2023-03-21,ATM_3,1278.63,Tuesday,0
2023-03-21,ATM_4,1739.45,Tuesday,0
2023-03-21,ATM_5,1821.75,Tuesday,0
2023-03-22,ATM_1,895.22,Wednesday,0
2023-03-22,ATM_2,1802.59,Wednesday,0
2023-03-22,ATM_3,854.53,Wednesday,0
2023-03-22,ATM_4,682.27,Wednesday,0
2023-03-22,ATM_5,1438.59,Wednesday,0
2023-03-23,ATM_1,2710.41,Thursday,0
2023-03-23,ATM_2,786.03,Thursday,0
2023-03-23,ATM_3,2855.5,Thursday,0
2023-03-23,ATM_4,2822.43,Thursday,0
2023-03-23,ATM_5,2244.84,Thursday,0
2023-03-24,ATM_1,2289.53,Friday,0
2023-03-24,ATM_2,2599.18,Friday,0
2023-03-24,ATM_3,637.23,Friday,0
2023-03-24,ATM_4,1820.73,Friday,0
2023-03-24,ATM_5,953.84,Friday,0
2023-03-25,ATM_1,3035.15,Saturday,0
